"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"346",10402633,"HZ138941","02-03-2016 12:30","020XX W ADAMS ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,1223,12,2,28,"15",1162662,1899079,2016,"02-10-2016 15:53",41.87872693,-87.67819903,"(41.878726928, -87.678199026)"
"347",10402639,"HZ138980","02-03-2016 12:40","001XX S PARKSIDE AVE","460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1513,15,29,25,"08B",1138636,1898830,2016,"02-10-2016 15:53",41.87851302,-87.76642478,"(41.87851302, -87.766424778)"
"348",10402649,"HZ139037","02-03-2016 10:00","078XX S MARSHFIELD AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,TRUE,611,6,17,71,"26",1166703,1852814,2016,"02-10-2016 15:53",41.75168511,-87.66468315,"(41.751685106, -87.664683149)"
"349",10402657,"HZ138997","02-03-2016 11:30","007XX W MONROE ST","890","THEFT","FROM BUILDING","RESTAURANT",FALSE,FALSE,121,1,2,28,"6",1171798,1899805,2016,"02-10-2016 15:53",41.88052285,-87.64463225,"(41.880522854, -87.644632246)"
"350",10402658,"HZ139072","02-03-2016 13:30","076XX S ESSEX AVE","890","THEFT","FROM BUILDING","APARTMENT",FALSE,FALSE,421,4,7,43,"6",1194189,1854802,2016,"02-10-2016 15:53",41.75651002,-87.56389602,"(41.756510018, -87.56389602)"
"351",10402659,"HZ139038","02-03-2016 03:44","070XX S MERRILL AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT",FALSE,FALSE,331,3,5,43,"26",1191760,1858760,2016,"02-10-2016 15:53",41.76743036,-87.5726694,"(41.767430357, -87.572669404)"
"352",10402660,"HZ138968","02-03-2016 13:00","025XX E 78TH ST","497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT",TRUE,TRUE,421,4,7,43,"04B",1194402,1853739,2016,"02-10-2016 15:53",41.75358783,-87.56315031,"(41.753587834, -87.563150307)"
"353",10402661,"HZ138996","02-03-2016 13:01","038XX S WELLS ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","CHA APARTMENT",TRUE,FALSE,915,9,3,34,"18",1175276,1879274,2016,"02-10-2016 15:53",41.82410699,-87.63247679,"(41.824106989, -87.632476787)"
"354",10402665,"HZ139040","02-03-2016 13:45","010XX S DESPLAINES ST","880","THEFT","PURSE-SNATCHING","GAS STATION",FALSE,FALSE,124,1,2,28,"6",1172075,1895787,2016,"02-10-2016 15:53",41.86949108,-87.64373367,"(41.869491081, -87.643733672)"
"355",10402668,"HZ138912","02-03-2016 12:05","007XX N LAWNDALE AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK",TRUE,FALSE,1112,11,27,23,"18",1151586,1904694,2016,"02-10-2016 15:53",41.89435988,-87.71872044,"(41.894359878, -87.718720436)"
"356",10402669,"HZ139081","02-03-2016 13:20","099XX S HALSTED ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","SIDEWALK",TRUE,FALSE,2232,22,34,73,"24",1172738,1838882,2016,"02-10-2016 15:53",41.71332296,-87.64297722,"(41.713322959, -87.642977219)"
"357",10402670,"HZ138837","02-03-2016 11:20","075XX S ASHLAND AVE","860","THEFT","RETAIL THEFT","GROCERY FOOD STORE",TRUE,FALSE,612,6,17,71,"6",1166987,1854622,2016,"02-10-2016 15:53",41.75664045,-87.66359084,"(41.756640447, -87.663590843)"
"358",10402674,"HZ138818","02-03-2016 11:03","027XX W GREGORY ST","501A","OTHER OFFENSE","ANIMAL ABUSE/NEGLECT","RESIDENCE",FALSE,FALSE,2011,20,40,4,"26",1157064,1936750,2016,"02-10-2016 15:53",41.98221431,-87.69772841,"(41.982214311, -87.697728409)"
"359",10402675,"HZ138832","02-03-2016 11:03","027XX W GREGORY ST","501A","OTHER OFFENSE","ANIMAL ABUSE/NEGLECT","RESIDENCE-GARAGE",FALSE,FALSE,2011,20,40,4,"26",1157064,1936750,2016,"02-10-2016 15:53",41.98221431,-87.69772841,"(41.982214311, -87.697728409)"
"360",10402676,"HZ138936","02-03-2016 12:50","048XX W JACKSON BLVD","051A","ASSAULT","AGGRAVATED: HANDGUN","STREET",FALSE,FALSE,1533,15,28,25,"04A",1144084,1898231,2016,"02-10-2016 15:53",41.8767688,-87.74643565,"(41.876768799, -87.746435646)"
"361",10402677,"HZ138991","02-03-2016 12:45","002XX S STATE ST","820","THEFT","$500 AND UNDER","SIDEWALK",FALSE,FALSE,113,1,42,32,"6",1176418,1899146,2016,"02-10-2016 15:53",41.87861153,-87.62768812,"(41.878611533, -87.627688116)"
"362",10402684,"HZ138931","02-03-2016 12:42","073XX S UNION AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT",TRUE,TRUE,732,7,17,68,"08B",1172900,1856311,2016,"02-10-2016 15:53",41.76114691,-87.64187107,"(41.761146908, -87.641871073)"
"363",10402687,"HZ138864","02-03-2016 08:29","025XX E 72ND ST","460","BATTERY","SIMPLE","SIDEWALK",FALSE,FALSE,334,3,7,43,"08B",1194437,1858085,2016,"02-10-2016 15:53",41.76551272,-87.56287941,"(41.765512724, -87.562879407)"
"364",10402690,"HZ138901","02-03-2016 12:30","021XX E 87TH ST","3100","PUBLIC PEACE VIOLATION","MOB ACTION","SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,412,4,8,45,"24",1191768,1847705,2016,"02-10-2016 15:53",41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
"365",10402692,"HZ139028","02-03-2016 13:30","075XX S KINGSTON AVE","2027","NARCOTICS","POSS: CRACK","APARTMENT",TRUE,FALSE,421,4,7,43,"18",1194504,1855431,2016,"02-10-2016 15:53",41.75822831,-87.56272098,"(41.758228305, -87.562720981)"
"366",10402693,"HZ139061","02-03-2016 14:04","090XX S COMMERCIAL AVE","031A","ROBBERY","ARMED: HANDGUN","DEPARTMENT STORE",FALSE,FALSE,424,4,10,46,"3",1197716,1845544,2016,"02-10-2016 15:53",41.73101808,-87.55127888,"(41.731018083, -87.551278884)"
"367",10402694,"HZ138879","02-03-2016 10:40","007XX N HOMAN AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,1121,11,27,23,"18",1153581,1904633,2016,"02-10-2016 15:53",41.89415304,-87.71139499,"(41.894153039, -87.711394985)"
"368",10402697,"HZ139076","02-03-2016 09:20","013XX S DAMEN AVE","820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1233,12,2,28,"6",1163257,1893622,2016,"02-10-2016 15:53",41.86373995,-87.67616771,"(41.863739949, -87.676167707)"
"369",10402698,"HZ139074","02-03-2016 12:00","117XX S YALE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,522,5,34,53,"14",1176719,1827080,2016,"02-10-2016 15:53",41.68084804,-87.62875104,"(41.680848038, -87.628751044)"
"370",10402701,"HZ138707","02-03-2016 07:15","071XX S UNION AVE","610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,732,7,6,68,"5",1172982,1857607,2016,"02-10-2016 15:53",41.76470148,-87.64153234,"(41.764701481, -87.641532337)"
"371",10402703,"HZ138977","02-03-2016 12:15","017XX W HARRISON ST","820","THEFT","$500 AND UNDER","HOSPITAL BUILDING/GROUNDS",FALSE,FALSE,1231,12,2,28,"6",1164863,1897422,2016,"02-10-2016 15:53",41.87413359,-87.67016442,"(41.874133594, -87.670164416)"
"372",10402704,"HZ139116","02-03-2016 13:45","004XX N CLARK ST","890","THEFT","FROM BUILDING","RESTAURANT",FALSE,FALSE,1831,18,42,8,"6",1175463,1903173,2016,"02-10-2016 15:53",41.88968335,-87.63107364,"(41.889683345, -87.631073643)"
"373",10402706,"HZ139112","02-03-2016 03:39","015XX S HAMLIN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","APARTMENT",FALSE,FALSE,1014,10,24,29,"11",1151294,1892257,2016,"02-10-2016 15:53",41.86023712,-87.72011922,"(41.860237122, -87.720119223)"
"374",10402710,"HZ139156","02-03-2016 07:45","048XX N RIDGEWAY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,1712,17,39,14,"14",1150513,1931997,2016,"02-10-2016 15:53",41.96930265,-87.72194621,"(41.969302646, -87.721946205)"
"375",10402713,"HZ139120","02-03-2016 08:28","008XX W WINDSOR AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,FALSE,1914,19,46,3,"26",1169807,1930394,2016,"02-10-2016 15:53",41.96450423,-87.65104929,"(41.964504233, -87.651049293)"
"376",19252,"HS131582","01/22/2010 02:30:00 AM","004XX N ST LOUIS AVE","110","HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1123,11,27,23,"01A",1152962,1903090,2010,"08/17/2015 03:03:40 PM",41.88993118,-87.71370932,"(41.889931184, -87.713709315)"
"377",10402717,"HZ139165","02-03-2016 12:30","055XX W WASHINGTON BLVD","820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1522,15,29,25,"6",1139293,1900198,2016,"02-10-2016 15:53",41.88225506,-87.76397905,"(41.882255056, -87.763979052)"
"378",10402718,"HZ139123","02-03-2016 13:45","011XX N HARDING AVE","2027","NARCOTICS","POSS: CRACK","STREET",TRUE,FALSE,1112,11,27,23,"18",1149843,1907372,2016,"02-10-2016 15:53",41.90174267,-87.72505226,"(41.901742668, -87.725052263)"
"379",10402719,"HZ138839","02-03-2016 11:20","075XX S ASHLAND AVE","860","THEFT","RETAIL THEFT","GROCERY FOOD STORE",TRUE,FALSE,612,6,17,71,"6",1166987,1854622,2016,"02-10-2016 15:53",41.75664045,-87.66359084,"(41.756640447, -87.663590843)"
"380",1925203,"HH107921","12/28/2001 06:00:00 PM","025XX W TOUHY AV","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,2411,24,NA,NA,"14",1158203,1947731,2001,"08/17/2015 03:03:40 PM",42.01232332,-87.69323756,"(42.012323324, -87.693237559)"
"381",10402720,"HZ139012","02-03-2016 13:49","007XX E 82ND ST","520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","CTA BUS STOP",TRUE,FALSE,631,6,6,44,"04A",1182901,1850799,2016,"02-10-2016 15:53",41.74579496,-87.60538794,"(41.745794957, -87.605387935)"
"382",1925205,"HH108568","01-05-2002 16:15","062XX S PARK SHORE EAST","460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,314,3,NA,NA,"08B",NA,NA,2002,"08/17/2015 03:03:40 PM",NA,NA,""
"383",10402726,"HZ139056","02-03-2016 14:05","030XX W CHICAGO AVE","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",TRUE,FALSE,1221,12,27,23,"6",1155848,1905172,2016,"02-10-2016 15:53",41.89558671,-87.70305443,"(41.89558671, -87.703054428)"
"384",10402727,"HZ139125","02-03-2016 15:00","097XX S MORGAN ST","560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2223,22,21,73,"08A",1171371,1840115,2016,"02-10-2016 15:53",41.71673646,-87.6479477,"(41.716736461, -87.6479477)"
"385",10402729,"HZ139163","02-03-2016 13:30","068XX S HERMITAGE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,725,7,17,67,"14",1165858,1859395,2016,"02-10-2016 15:53",41.76976225,-87.66759305,"(41.769762253, -87.667593048)"
"386",10402732,"HZ139111","02-03-2016 14:15","044XX S TRIPP AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","WAREHOUSE",TRUE,TRUE,815,8,14,57,"08B",1148737,1874840,2016,"02-10-2016 15:53",41.81249227,-87.7299545,"(41.812492269, -87.729954498)"
"387",10402736,"HZ139131","02-03-2016 14:45","052XX W DEMING PL","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,2515,25,31,19,"15",1141019,1916464,2016,"02-10-2016 15:53",41.92685924,-87.75723996,"(41.926859236, -87.757239956)"
"388",10402738,"HZ139157","02-03-2016 15:00","025XX S WESTERN AVE","5007","OTHER OFFENSE","OTHER WEAPONS VIOLATION","SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1034,10,25,31,"26",1160771,1887127,2016,"02-10-2016 15:53",41.84596886,-87.68547357,"(41.845968863, -87.685473571)"
"389",10402739,"HZ139142","02-03-2016 14:20","023XX S CHRISTIANA AVE","460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1024,10,22,30,"08B",1154399,1888201,2016,"02-10-2016 15:53",41.84904557,-87.70882978,"(41.849045571, -87.708829783)"
"390",10402743,"HZ138860","02-03-2016 10:30","060XX N DAMEN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,2413,24,40,2,"14",1161904,1940007,2016,"02-10-2016 15:53",41.9910517,-87.67983673,"(41.9910517, -87.679836734)"
"391",10402744,"HZ138929","02-03-2016 12:26","069XX N ASHLAND BLVD","560","ASSAULT","SIMPLE","RESIDENCE",FALSE,TRUE,2431,24,49,1,"08A",1164517,1946293,2016,"02-10-2016 15:53",42.00824552,-87.67004637,"(42.00824552, -87.670046374)"
"392",1925195,"HH107011","01-04-2002 18:25","025XX E 106 ST","560","ASSAULT","SIMPLE","GROCERY FOOD STORE",TRUE,FALSE,434,4,NA,NA,"08A",NA,NA,2002,"02-04-2016 06:33",NA,NA,""
"393",10402746,"HZ139202","02-03-2016 15:00","030XX N BROADWAY","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,1934,19,44,6,"11",1171725,1920351,2016,"02-10-2016 15:53",41.93690378,-87.64429426,"(41.936903783, -87.644294256)"
"394",10402750,"HZ139221","02-03-2016 16:30","016XX S ASHLAND AVE","560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1234,12,25,31,"08A",1165987,1892048,2016,"02-10-2016 15:53",41.85936297,-87.66619096,"(41.859362972, -87.666190955)"
"395",10402752,"HZ139003","02-03-2016 13:00","0000X N MICHIGAN AVE","870","THEFT","POCKET-PICKING","RESTAURANT",FALSE,FALSE,112,1,42,32,"6",1177308,1900543,2016,"02-10-2016 15:53",41.88242485,-87.62437788,"(41.882424852, -87.624377884)"
"396",10402754,"HZ139175","02-03-2016 12:45","010XX W NORTH AVE","860","THEFT","RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,1811,18,32,7,"6",1169336,1910832,2016,"02-10-2016 15:53",41.91083552,-87.65335152,"(41.910835515, -87.653351515)"
"397",10402756,"HZ139243","02-03-2016 06:00","004XX N WABASH AVE","890","THEFT","FROM BUILDING","RESIDENCE-GARAGE",FALSE,FALSE,1834,18,42,8,"6",1176668,1903135,2016,"02-10-2016 15:53",41.88955192,-87.62664957,"(41.889551923, -87.626649565)"
"398",1925224,"HH108853","12/17/2001 08:30:00 AM","051XX S CICERO AV","810","THEFT","OVER $500","APARTMENT",FALSE,FALSE,814,8,NA,NA,"6",1145187,1870133,2001,"08/17/2015 03:03:40 PM",41.79964319,-87.74309467,"(41.79964319, -87.743094668)"
"399",10402758,"HZ139046","02-03-2016 08:19","059XX W GUNNISON ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,FALSE,1622,16,45,15,"26",1135677,1931629,2016,"02-10-2016 15:53",41.96857038,-87.77650776,"(41.968570378, -87.776507758)"
"400",10402762,"HZ138963","02-03-2016 08:30","049XX S LEAMINGTON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE",FALSE,FALSE,814,8,23,56,"14",1142864,1871290,2016,"02-10-2016 15:53",41.80286164,-87.75158516,"(41.802861641, -87.751585159)"
"401",10402766,"HZ139229","02-03-2016 16:45","050XX W MADISON ST","890","THEFT","FROM BUILDING","SMALL RETAIL STORE",FALSE,FALSE,1533,15,28,25,"6",1142891,1899556,2016,"02-10-2016 15:53",41.88042707,-87.75078301,"(41.880427066, -87.750783005)"
"402",10402767,"HZ139192","02-03-2016 13:30","117XX S MORGAN ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,524,5,34,53,"11",1171767,1827049,2016,"02-10-2016 15:53",41.68087267,-87.64687875,"(41.680872669, -87.646878748)"
"403",10402771,"HZ139180","02-03-2016 08:30","085XX S TRIPP AVE","610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,834,8,18,70,"5",1149568,1847684,2016,"02-10-2016 15:53",41.73795575,-87.72760794,"(41.737955747, -87.727607936)"
"404",10402773,"HZ139245","02-03-2016 16:20","039XX W ROOSEVELT RD","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK",TRUE,FALSE,1132,11,24,29,"18",1150460,1894424,2016,"02-10-2016 15:53",41.86619993,-87.72312411,"(41.866199931, -87.723124109)"
"405",1925232,"HH108903","01-05-2001 16:00","050XX W WRIGHTWOOD AV","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,2521,25,NA,NA,"7",1142290,1916865,2001,"08/17/2015 03:03:40 PM",41.92793609,-87.75255955,"(41.927936093, -87.752559546)"
"406",10402774,"HZ139212","02-03-2016 14:45","111XX S CHRISTIANA AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,2211,22,19,74,"26",1156012,1830542,2016,"02-10-2016 15:53",41.69078814,-87.70445717,"(41.690788135, -87.704457174)"
"407",10402776,"HZ139179","02-03-2016 15:30","087XX S ABERDEEN ST","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK",FALSE,FALSE,2222,22,21,71,"3",1170509,1846917,2016,"02-10-2016 15:53",41.73542092,-87.65090731,"(41.735420921, -87.650907312)"
"408",10402777,"HZ139217","02-03-2016 16:38","008XX N PULASKI RD","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",TRUE,TRUE,1112,11,27,23,"08B",1149570,1905371,2016,"02-10-2016 15:53",41.89625703,-87.72610706,"(41.896257026, -87.726107056)"
"409",10402778,"HZ139176","02-03-2016 16:00","040XX W MADISON ST","560","ASSAULT","SIMPLE","SMALL RETAIL STORE",TRUE,FALSE,1115,11,28,26,"08A",1149528,1899708,2016,"02-10-2016 15:53",41.88071796,-87.72640843,"(41.880717961, -87.726408427)"
"410",10402779,"HZ139185","02-03-2016 16:00","037XX W MADISON ST","560","ASSAULT","SIMPLE","SPORTS ARENA/STADIUM",FALSE,TRUE,1122,11,28,27,"08A",1151340,1899752,2016,"02-10-2016 15:53",41.88080335,-87.71975371,"(41.880803346, -87.71975371)"
"411",10402781,"HZ139213","02-03-2016 16:22","043XX W JACKSON BLVD","560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,1115,11,28,26,"08A",1147542,1898334,2016,"02-10-2016 15:53",41.87698586,-87.73373617,"(41.876985855, -87.733736167)"
"412",10402782,"HZ139207","02-03-2016 14:30","029XX W WASHINGTON BLVD","460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1222,12,2,27,"08B",1156848,1900543,2016,"02-10-2016 15:53",41.88286409,-87.69950723,"(41.882864085, -87.699507229)"
"413",1925241,"G759990","12/20/2001 12:45:00 AM","072XX S PHILLIPS AV","935","MOTOR VEHICLE THEFT","THEFT/RECOVERY: TRUCK,BUS,MHOME","STREET",FALSE,FALSE,334,3,NA,NA,"7",1193767,1857252,2001,"08/17/2015 03:03:40 PM",41.76324335,-87.56536238,"(41.763243352, -87.565362382)"
"414",10402784,"HZ139223","02-03-2016 15:50","051XX S TALMAN AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","SIDEWALK",TRUE,FALSE,923,9,14,63,"18",1159576,1870440,2016,"02-10-2016 15:53",41.80020239,-87.69031746,"(41.800202389, -87.690317463)"
"415",1925244,"G766195","12/15/2001 11:00:00 PM","031XX N LAWNDALE AV","430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","APARTMENT",TRUE,FALSE,2523,25,NA,NA,"04B",1151259,1920478,2001,"08/17/2015 03:03:40 PM",41.93767903,-87.71950651,"(41.937679031, -87.719506512)"
"416",10402785,"HZ139079","02-03-2016 14:00","034XX W 112TH PL","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","RESIDENCE",TRUE,FALSE,2211,22,19,74,"18",1155283,1829774,2016,"02-10-2016 15:53",41.68869517,-87.70714656,"(41.688695168, -87.707146563)"
"417",10402786,"HZ139232","02-03-2016 16:00","107XX S DR MARTIN LUTHER KING JR DR","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,513,5,9,49,"08B",1180815,1833823,2016,"02-10-2016 15:53",41.69925888,-87.61355147,"(41.699258876, -87.613551466)"
"418",10402790,"HZ139272","02-03-2016 07:15","063XX S STEWART AVE","890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,722,7,20,68,"6",1174715,1862826,2016,"02-10-2016 15:53",41.77898459,-87.63502513,"(41.778984586, -87.635025125)"
"419",1925249,"G777206","12/29/2001 09:30:00 AM","055XX W NORTH AV","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,2532,25,NA,NA,"7",1138896,1910121,2001,"08/17/2015 03:03:40 PM",41.90949221,-87.76519557,"(41.909492208, -87.765195574)"
"420",10402791,"HZ139242","02-03-2016 16:40","033XX W 13TH ST","560","ASSAULT","SIMPLE","LIBRARY",FALSE,FALSE,1021,10,24,29,"08A",1154098,1893840,2016,"02-10-2016 15:53",41.86452563,-87.70978419,"(41.864525633, -87.709784193)"
"421",10402793,"HZ139078","02-03-2016 01:00","069XX S EGGLESTON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,732,7,6,68,"14",1174478,1858908,2016,"02-10-2016 15:53",41.76823843,-87.63601045,"(41.768238429, -87.63601045)"
"422",10402794,"HZ139275","02-03-2016 17:00","060XX S CHAMPLAIN AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT",FALSE,FALSE,313,3,20,42,"26",1181604,1865076,2016,"02-10-2016 15:53",41.78500251,-87.60970025,"(41.785002507, -87.609700245)"
"423",10402798,"HZ139289","02-03-2016 16:00","046XX W IRVING PARK RD","890","THEFT","FROM BUILDING","SMALL RETAIL STORE",FALSE,FALSE,1722,17,45,15,"6",1144677,1926187,2016,"02-10-2016 15:53",41.95347181,-87.74355244,"(41.95347181, -87.743552438)"
"424",10402799,"HZ139118","02-03-2016 08:00","021XX N SPRINGFIELD AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,2525,25,30,22,"7",1150028,1914102,2016,"02-10-2016 15:53",41.92020683,-87.72419717,"(41.92020683, -87.724197172)"
"425",10402800,"HZ139280","02-03-2016 05:30","009XX W FULLERTON AVE","820","THEFT","$500 AND UNDER","CTA TRAIN",FALSE,FALSE,1812,18,43,7,"6",1169577,1916141,2016,"02-10-2016 15:53",41.92539845,-87.6523113,"(41.925398449, -87.652311296)"
"426",10402803,"HZ139251","02-03-2016 06:00","029XX N NEVA AVE","620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,2511,25,36,18,"5",1127908,1918777,2016,"02-10-2016 15:53",41.93343801,-87.80536574,"(41.933438013, -87.805365744)"
"427",10402804,"HZ139044","02-03-2016 08:00","071XX S JEFFERY BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,333,3,5,43,"14",1190784,1857880,2016,"02-10-2016 15:53",41.7650392,-87.57627519,"(41.765039197, -87.57627519)"
"428",10402806,"HZ139201","02-03-2016 16:24","062XX N SHERIDAN RD","560","ASSAULT","SIMPLE","ALLEY",FALSE,FALSE,2433,24,48,77,"08A",1168492,1941687,2016,"02-10-2016 15:53",41.99552115,-87.65555561,"(41.995521146, -87.655555611)"
"429",10402810,"HZ139139","02-03-2016 12:50","036XX N MILWAUKEE AVE","460","BATTERY","SIMPLE","SIDEWALK",TRUE,FALSE,1731,17,38,16,"08B",1146726,1923676,2016,"02-10-2016 15:53",41.94654248,-87.73608438,"(41.946542477, -87.736084376)"
"430",10402813,"HZ139262","02-03-2016 17:15","031XX N HAUSSEN CT","486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET",FALSE,TRUE,2523,25,30,21,"08B",1150496,1920401,2016,"02-10-2016 15:53",41.93748269,-87.72231271,"(41.937482694, -87.722312714)"
"431",10402814,"HZ139276","02-03-2016 07:00","079XX S ALBANY AVE","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK",FALSE,FALSE,835,8,18,70,"3",1157090,1851836,2016,"02-10-2016 15:53",41.74920093,-87.69993693,"(41.749200927, -87.699936934)"
"432",1925269,"HH109576","12/27/2001 11:00:00 PM","111XX S AVENUE D","560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,433,4,NA,NA,"08A",1204091,1831637,2001,"08/17/2015 03:03:40 PM",41.69269491,-87.52840186,"(41.692694911, -87.528401864)"
"433",10402819,"HZ139092","02-03-2016 14:48","050XX S STATE ST","545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","MEDICAL/DENTAL OFFICE",FALSE,FALSE,224,2,3,38,"08A",1177129,1871528,2016,"02-10-2016 15:53",41.8028096,-87.62591274,"(41.802809602, -87.625912736)"
"434",10402822,"HZ139297","02-03-2016 17:15","008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA STATION",TRUE,FALSE,1832,18,42,8,"11",1176223,1905805,2016,"02-10-2016 15:53",41.89688859,-87.62820319,"(41.896888586, -87.628203192)"
